nodo,nodo_pr_score
10302,7.963886724306625e-06
22532,7.963329855902173e-06
2180,7.962588265903806e-06
15912,7.96111715154406e-06
19073,7.960539675655395e-06
4215,7.960495785141018e-06
6794,7.959463871953754e-06
17828,7.959369462590228e-06
23351,7.958042711197674e-06
19805,7.957281070216701e-06
41726,7.956746233203007e-06
18805,7.955642660650239e-06
22045,7.955577368815993e-06
14128,7.95525462412898e-06
16563,7.954072717767045e-06
5227,7.953642715103167e-06
22126,7.953361762010647e-06
15411,7.952801040462956e-06
26890,7.952551651669546e-06
3483,7.949582272016123e-06
18981,7.949514379598073e-06
16690,7.949346332153289e-06
26505,7.948980865393665e-06
14766,7.946661137263628e-06
1305,7.946427165080575e-06
7660,7.946284417166649e-06
13744,7.945435482679773e-06
974,7.945261644070151e-06
8576,7.945014376645298e-06
21235,7.944704499591308e-06
33796,7.942414268023947e-06
28028,7.942335107350283e-06
28086,7.941701064092213e-06
39232,7.941701064092213e-06
2827,7.940875962956598e-06
13060,7.939531406352163e-06
6322,7.93922328252249e-06
18136,7.938627612834186e-06
16147,7.937592928245717e-06
10579,7.9367997904352e-06
5243,7.93439472856152e-06
30160,7.933712526638728e-06
13792,7.933348414122802e-06
6617,7.931372261533037e-06
19062,7.930617142486742e-06
34136,7.93003444373772e-06
17852,7.927886079236479e-06
10925,7.925558703944301e-06
2159,7.925120945325042e-06
4607,7.921972655307778e-06
4087,7.921482507466112e-06
18403,7.921012495147714e-06
10092,7.92084662517098e-06
22487,7.920038544984018e-06
12553,7.919205708279332e-06
6767,7.91898686141908e-06
34857,7.918935590420483e-06
42077,7.918935590420481e-06
32569,7.918935590420481e-06
15524,7.918823902777811e-06
26756,7.917562171654682e-06
55866,7.917474696051866e-06
13088,7.917474696051866e-06
19737,7.917474696051866e-06
30996,7.917474696051866e-06
26978,7.917474696051866e-06
52063,7.917474696051866e-06
26074,7.917474696051866e-06
34026,7.917474696051866e-06
22832,7.917474696051866e-06
9181,7.916270511462094e-06
14890,7.915680119355963e-06
22149,7.915194077903084e-06
3069,7.914381116127917e-06
8826,7.91332433876525e-06
19557,7.913166727001719e-06
19654,7.913095501594317e-06
12235,7.911913290440774e-06
16229,7.911309943468619e-06
16838,7.911228667675394e-06
8165,7.910895431521706e-06
6411,7.90928011169918e-06
18065,7.90767075166438e-06
16714,7.90609569073788e-06
23305,7.905780281741812e-06
12426,7.905718393705498e-06
27232,7.90417216880468e-06
16133,7.903474223347921e-06
18329,7.902743659405816e-06
16252,7.901619897846414e-06
18934,7.901413648893971e-06
11367,7.898758174322962e-06
10844,7.896339462159202e-06
21335,7.896040377640034e-06
14627,7.895375328271567e-06
17514,7.894317991498062e-06
11103,7.892956113249967e-06
751,7.892822921237374e-06
16526,7.892209669749695e-06
18577,7.891698181738009e-06
23628,7.889897565718517e-06
24312,7.88986055019422e-06
31806,7.889860550194218e-06
11076,7.889736476566335e-06
11228,7.88942205909594e-06
4685,7.889180384966133e-06
11705,7.889011229781223e-06
1949,7.888474629581392e-06
2359,7.888474629581392e-06
1321,7.888474629581392e-06
1481,7.888474629581392e-06
1392,7.888474629581392e-06
1416,7.888474629581392e-06
1987,7.888474629581392e-06
785,7.888474629581392e-06
2432,7.888474629581392e-06
599,7.888474629581392e-06
1535,7.888474629581392e-06
2362,7.888474629581392e-06
1191,7.888474629581392e-06
1189,7.888474629581392e-06
870,7.888474629581392e-06
925,7.888474629581392e-06
909,7.888474629581392e-06
1103,7.888474629581392e-06
2314,7.888474629581392e-06
998,7.888474629581392e-06
24441,7.888310394872407e-06
10528,7.888297752444358e-06
17296,7.888156602201379e-06
18302,7.887798623564208e-06
6437,7.887603181291238e-06
20680,7.886695264645075e-06
21721,7.886607787007896e-06
12999,7.886150647649143e-06
31417,7.88549102149196e-06
29160,7.885086322273346e-06
9876,7.882803070770043e-06
19689,7.882790092409968e-06
31641,7.881501243842203e-06
13112,7.880437489901412e-06
18400,7.880011438902145e-06
4761,7.879726489125382e-06
8935,7.879648700600778e-06
8007,7.876945110691125e-06
4700,7.876639729829048e-06
29173,7.876260017745898e-06
62993,7.874044080050153e-06
19133,7.873033970808816e-06
16134,7.872412963345193e-06
18726,7.87091220358544e-06
4423,7.870687652857124e-06
21414,7.870392619323152e-06
37911,7.870392619323152e-06
18414,7.870392619323152e-06
19211,7.870392619323152e-06
57859,7.87039261932315e-06
37041,7.87039261932315e-06
25387,7.87039261932315e-06
27171,7.870392619323149e-06
28422,7.870392619323149e-06
33520,7.869214203598703e-06
34934,7.86754431066988e-06
20435,7.86514807057499e-06
31375,7.865148070574988e-06
28783,7.865148070574987e-06
34103,7.865148070574987e-06
36264,7.865148070574987e-06
29689,7.865148070574987e-06
27027,7.865148070574987e-06
6422,7.864475977077378e-06
13612,7.86409421773359e-06
6011,7.863231824021187e-06
22231,7.863104719964654e-06
26182,7.862821341278581e-06
25971,7.861146792253794e-06
3425,7.859122529436242e-06
28000,7.85796071148659e-06
37914,7.857538624537586e-06
7898,7.857418034148836e-06
17823,7.857122514517614e-06
1771,7.856713915228657e-06
16325,7.856641956012415e-06
15653,7.854415221712802e-06
11360,7.854294315217576e-06
3573,7.853996533538022e-06
9644,7.850798380510499e-06
21660,7.850692504016993e-06
22412,7.849343941082994e-06
20548,7.848840887040085e-06
28682,7.84883027461665e-06
29594,7.84883027461665e-06
25161,7.848607829959198e-06
31650,7.847081721601889e-06
14307,7.846119599203499e-06
16418,7.844852934850622e-06
11697,7.844038665515823e-06
11505,7.843592282118565e-06
37418,7.842375646099105e-06
19725,7.841690586677995e-06
1206,7.840540436672654e-06
9983,7.840009520031491e-06
18146,7.839982134889555e-06
10273,7.839341885803934e-06
25660,7.838642004454314e-06
9943,7.837350482840946e-06
10881,7.837194555161572e-06
8476,7.836864265434294e-06
11764,7.836437552302788e-06
20194,7.835227355614966e-06
19864,7.835199051443543e-06
16148,7.834931980446098e-06
29571,7.834038194513641e-06
22537,7.833915754968845e-06
22918,7.83378042140503e-06
11218,7.832632387085228e-06
6965,7.831812068496286e-06
9963,7.830863232513392e-06
13409,7.829062002666272e-06
19451,7.828602729300531e-06
20056,7.828388429611404e-06
900,7.827721673869025e-06
27997,7.8274259985753e-06
12405,7.826137585411615e-06
35003,7.82499154058696e-06
47497,7.823499402299933e-06
10340,7.82172037982118e-06
16112,7.821403704631358e-06
1023,7.820419806192528e-06
25556,7.820393803278318e-06
16593,7.820262800116456e-06
11110,7.818912408970955e-06
17429,7.817749891039787e-06
10326,7.816561199552284e-06
29662,7.816324105377654e-06
11648,7.816090261688034e-06
13597,7.815185191148006e-06
5127,7.814460030752895e-06
12035,7.813242470720417e-06
9846,7.8128879075275e-06
31113,7.81268793998697e-06
19386,7.812687367010113e-06
1164,7.811964487564301e-06
30136,7.8119644875643e-06
11774,7.811092867780894e-06
23886,7.810707505153538e-06
1566,7.810658943853255e-06
27399,7.809842059227172e-06
21402,7.80955299825092e-06
3216,7.808845751995837e-06
23754,7.807906310859438e-06
28080,7.807444604654056e-06
14457,7.80687095764387e-06
7342,7.80677772913449e-06
7437,7.805783734419435e-06
6993,7.805143640133546e-06
20832,7.804213243391598e-06
20475,7.804164982407363e-06
21074,7.803459758031969e-06
4286,7.803111916636206e-06
13408,7.80241540055174e-06
10430,7.802253786933006e-06
6447,7.799475663815752e-06
67791,7.799401685757403e-06
27487,7.798049512864356e-06
1863,7.797438496772079e-06
9164,7.797296861973543e-06
5911,7.795727039269075e-06
7288,7.794632164343568e-06
7120,7.794446341541139e-06
16259,7.794333857895258e-06
6632,7.7938920167455e-06
24638,7.792907996006668e-06
19849,7.791635248563452e-06
27090,7.791111713866509e-06
13053,7.79096771938904e-06
3879,7.789723861596697e-06
32436,7.787644123931559e-06
6442,7.78755125223399e-06
13131,7.786150101972599e-06
20893,7.784462822502947e-06
20433,7.781971133489008e-06
12516,7.781696283106571e-06
17836,7.781556256585297e-06
21793,7.780795051850873e-06
12359,7.779913828008166e-06
21337,7.778253282161452e-06
20467,7.778203655616862e-06
24165,7.77802896092728e-06
19961,7.776769661458273e-06
25407,7.776598837711305e-06
24758,7.776208754573333e-06
15688,7.775379253020735e-06
5740,7.771809659301593e-06
28808,7.77179692145782e-06
21838,7.771691177378085e-06
16275,7.771284629874393e-06
28107,7.771255436158833e-06
4587,7.770605834134018e-06
20663,7.770351069912794e-06
15146,7.769785439156966e-06
13475,7.769268298276489e-06
17081,7.768374599720303e-06
25047,7.767644729009294e-06
37808,7.767644729009291e-06
31209,7.767644729009291e-06
9434,7.76676768358564e-06
27029,7.764147928101764e-06
68703,7.764034042982262e-06
30133,7.763643668495741e-06
19000,7.762083083455381e-06
13782,7.761036293516563e-06
2162,7.760849588197218e-06
57606,7.759108819044609e-06
28600,7.759108819044609e-06
22419,7.758537194238356e-06
23460,7.758212454151098e-06
8833,7.75794839795906e-06
25867,7.754869455918663e-06
9243,7.75484643890473e-06
10996,7.75379508162014e-06
19582,7.75326011689707e-06
16313,7.752342517328219e-06
32492,7.752286753952973e-06
3150,7.752205634270257e-06
8001,7.75114494120538e-06
12667,7.750511192280194e-06
12486,7.75036398482017e-06
24783,7.750320888761669e-06
37480,7.750060610538583e-06
28531,7.749390399469266e-06
20269,7.747157316174612e-06
10580,7.743335725454376e-06
14500,7.742929264283749e-06
10277,7.742716469403127e-06
2645,7.74212983236497e-06
3863,7.74212983236497e-06
6279,7.741845860825624e-06
10393,7.741692055752405e-06
20793,7.741351684144462e-06
14725,7.740178650315445e-06
12592,7.73962333480496e-06
3635,7.738144098404093e-06
14746,7.738022693076736e-06
9242,7.737990168441448e-06
10240,7.736831311850233e-06
3902,7.736708352711863e-06
11604,7.734799245898274e-06
12566,7.734613598940042e-06
53868,7.732557918280389e-06
5778,7.73082517746154e-06
41212,7.730560201428888e-06
27254,7.730560201428888e-06
64368,7.730560201428888e-06
38387,7.730560201428888e-06
23777,7.730560201428888e-06
31349,7.730560201428888e-06
22088,7.730560201428888e-06
50390,7.730560201428888e-06
51429,7.730560201428888e-06
26577,7.730560201428888e-06
10885,7.730560201428888e-06
54092,7.730560201428888e-06
36594,7.730560201428888e-06
43579,7.730560201428886e-06
28215,7.73026523962575e-06
31243,7.729099307060273e-06
47352,7.729099307060273e-06
2630,7.729099307060273e-06
45061,7.729099307060273e-06
43771,7.729099307060273e-06
16599,7.729099307060273e-06
36518,7.729099307060273e-06
33010,7.729099307060273e-06
40494,7.729099307060273e-06
10788,7.729099307060271e-06
25647,7.729099307060271e-06
3898,7.729099307060271e-06
13609,7.727531330866585e-06
9969,7.72649033320944e-06
22147,7.726433062771187e-06
6099,7.726383897766322e-06
6162,7.725639501487472e-06
6219,7.725419247539157e-06
3354,7.725225754398407e-06
23469,7.724999153535647e-06
20040,7.72483456429644e-06
7160,7.724273692670025e-06
18808,7.724267840656618e-06
8835,7.724137531481892e-06
24474,7.723904319103695e-06
5477,7.721610625660017e-06
18861,7.721301483192816e-06
14225,7.720531387386856e-06
30055,7.720366137466537e-06
36476,7.718905243097924e-06
26426,7.718725040503125e-06
4462,7.718368174823375e-06
8659,7.718089030626472e-06
22971,7.716982638576748e-06
18834,7.716505529442296e-06
30625,7.716256423666059e-06
15387,7.715863512847821e-06
16459,7.714849124321602e-06
11153,7.714165849279108e-06
13185,7.713411808240718e-06
5532,7.712843193728157e-06
4199,7.71223269524597e-06
17021,7.711952758277137e-06
15158,7.710972164054403e-06
8385,7.710677201957931e-06
28314,7.709841560752212e-06
9648,7.708999596274407e-06
30651,7.70893810242373e-06
783,7.708831789599995e-06
20436,7.707355801010498e-06
12901,7.706979176664386e-06
23065,7.705242793202074e-06
15421,7.704821847434856e-06
17374,7.704253012859663e-06
32158,7.702861200181096e-06
605,7.702579991751896e-06
6375,7.700768789021568e-06
19185,7.700639194516804e-06
32243,7.700639194516804e-06
12279,7.700306175929812e-06
11779,7.700084149848306e-06
11156,7.699488812255802e-06
5938,7.699272111760718e-06
17283,7.69899500410882e-06
25841,7.698789793183671e-06
15646,7.698390853176616e-06
16466,7.698201235330994e-06
32674,7.697995505874018e-06
39437,7.697995505874018e-06
1235,7.697633136190339e-06
4557,7.69666793716123e-06
22399,7.693525944693395e-06
6597,7.693128368375035e-06
2682,7.692923024527494e-06
28230,7.692600105997484e-06
25747,7.69254547120557e-06
26445,7.692430211428187e-06
3056,7.691663665578105e-06
9367,7.69050024764628e-06
5565,7.69023159305135e-06
35049,7.686919085238587e-06
8954,7.686629979404967e-06
9306,7.685917529557208e-06
29848,7.683845926440237e-06
7333,7.682380322759853e-06
7045,7.682167995993546e-06
23453,7.681651473707867e-06
16361,7.681371595466201e-06
13186,7.68130399707563e-06
32741,7.681278763241773e-06
13469,7.681128626672921e-06
17225,7.68037626264449e-06
44558,7.67989275664748e-06
18150,7.67977782997928e-06
15624,7.678667556640408e-06
29984,7.67807247830599e-06
2302,7.677131803904018e-06
3995,7.67708307507039e-06
2585,7.676966063651268e-06
11391,7.67651863346228e-06
14297,7.676378250466072e-06
8904,7.676147895592224e-06
1600,7.675704594103137e-06
13085,7.674163039082155e-06
26286,7.671516648240811e-06
16362,7.671304635043e-06
21755,7.671142484800422e-06
31073,7.669811714675852e-06
17140,7.669746428496881e-06
8919,7.669615354745899e-06
15760,7.669087592555863e-06
17280,7.668689736882787e-06
24327,7.668444527498583e-06
30869,7.66735331357844e-06
14982,7.66723325906488e-06
19499,7.667041941690746e-06
817,7.666660276752562e-06
26952,7.666572429816107e-06
19490,7.664952218555118e-06
18518,7.663618437486009e-06
16982,7.66309639579138e-06
20497,7.661911959175478e-06
27580,7.660509156836262e-06
22175,7.660056011848369e-06
9694,7.659966940739175e-06
11942,7.658723444065083e-06
12803,7.658004740385512e-06
18479,7.65785205659251e-06
5203,7.657790200710265e-06
17440,7.656737888758294e-06
34522,7.655897064203777e-06
20631,7.655581316462412e-06
20026,7.655101040307393e-06
19771,7.654626204800817e-06
24698,7.654560046343116e-06
4440,7.654227927294444e-06
4047,7.653991687706563e-06
25808,7.65387027687366e-06
23566,7.651625598961925e-06
16345,7.650814768527977e-06
8728,7.64927016846228e-06
13767,7.648668652598693e-06
11986,7.648196311676583e-06
24058,7.648062870916635e-06
16947,7.647323241747704e-06
22410,7.647025109515138e-06
19754,7.645756412256374e-06
22103,7.644800317917229e-06
24084,7.643842709152885e-06
20828,7.643194503092588e-06
26238,7.641406949125602e-06
30997,7.641406949125602e-06
25679,7.641292095671539e-06
7972,7.640917152625496e-06
8106,7.640896120778268e-06
3858,7.639596308569183e-06
24389,7.637704526138536e-06
63687,7.637009496870085e-06
29186,7.637009496870085e-06
29183,7.637009496870085e-06
20472,7.637009496870085e-06
33100,7.637009496870085e-06
22489,7.637009496870085e-06
20639,7.636450401852727e-06
21184,7.636162400377442e-06
18165,7.632721333382217e-06
15762,7.632498675322096e-06
18197,7.632495977157994e-06
11712,7.63196064038664e-06
12533,7.630554788299619e-06
3067,7.629283796929592e-06
14558,7.6288976896033385e-06
3641,7.628392094389494e-06
13813,7.628323774233944e-06
17090,7.626793991629407e-06
31543,7.626793991629407e-06
31647,7.626570578614292e-06
17589,7.626141029380502e-06
70,7.624840338868105e-06
16192,7.624270737224884e-06
7043,7.622750493600055e-06
7665,7.622163110526021e-06
8168,7.62093968173211e-06
26579,7.620124788573927e-06
12103,7.61993792885958e-06
21900,7.619828910919446e-06
29250,7.619435445945119e-06
18876,7.619333990664009e-06
13342,7.61900940705877e-06
7461,7.6185976165545915e-06
9756,7.618292916899709e-06
17369,7.617353053135392e-06
6690,7.616827805556317e-06
23552,7.612929368573662e-06
31812,7.612728565007243e-06
14368,7.612212660365076e-06
26439,7.612032072490154e-06
28036,7.610528261165407e-06
8379,7.610495304525469e-06
13661,7.6103531925228544e-06
2034,7.609306159406388e-06
17992,7.607521544186765e-06
11093,7.6070456156104915e-06
4410,7.606988730503341e-06
29935,7.606100981311412e-06
22054,7.606100981311412e-06
35868,7.606100981311412e-06
22535,7.60610098131141e-06
41773,7.60610098131141e-06
20599,7.60610098131141e-06
24469,7.60610098131141e-06
35467,7.60610098131141e-06
27115,7.60610098131141e-06
12123,7.605970257359124e-06
11522,7.605800709432126e-06
11449,7.605333389345052e-06
6248,7.604529028761372e-06
52318,7.603919961167861e-06
61600,7.603919961167861e-06
1229,7.6036335572817155e-06
17598,7.603499786755806e-06
26430,7.603303482947584e-06
22069,7.603303482947584e-06
9772,7.602668160770435e-06
4581,7.599740121040485e-06
18543,7.599630753793034e-06
3942,7.599123545989587e-06
23965,7.597581442183036e-06
29821,7.595455800700034e-06
22433,7.594421453129398e-06
32803,7.59420648134863e-06
9533,7.594078026943299e-06
23856,7.5939384307439915e-06
8121,7.592268190183324e-06
11843,7.591671721749613e-06
16502,7.587891202625151e-06
15784,7.587855790783652e-06
11537,7.5873909706429595e-06
34193,7.587202292423308e-06
16315,7.587150403687575e-06
20110,7.587038385658832e-06
26300,7.586331023878616e-06
28620,7.586062940540348e-06
30470,7.585880427641895e-06
19532,7.585817811773089e-06
12459,7.58538361496467e-06
1373,7.58384503086884e-06
18561,7.583240503253191e-06
22849,7.579838277090754e-06
14597,7.5772140837681644e-06
65954,7.576819979716801e-06
30579,7.5768199797168e-06
14021,7.576470282744218e-06
34110,7.575888712003853e-06
17602,7.57539692996433e-06
47394,7.575359085348185e-06
19254,7.575359085348185e-06
35539,7.575359085348185e-06
31377,7.575359085348185e-06
23368,7.575359085348185e-06
1482,7.575180654400037e-06
20394,7.573492453970494e-06
6610,7.573480571490456e-06
39488,7.5731547123419555e-06
12465,7.572932026509152e-06
25785,7.571305134802397e-06
22115,7.571000734746146e-06
7961,7.569172189657909e-06
18796,7.568179321399714e-06
17134,7.567083869456648e-06
12021,7.566462249022158e-06
3393,7.566283687090236e-06
9681,7.566185477456434e-06
1679,7.565250244541749e-06
19524,7.5649034241269126e-06
11130,7.564417126946708e-06
17332,7.56287801197258e-06
8375,7.5624973718949e-06
22597,7.5611818236583305e-06
36598,7.5611818236583305e-06
16807,7.560009874792213e-06
23468,7.559720038223161e-06
69719,7.559111811042975e-06
57746,7.559111811042975e-06
51452,7.559111811042975e-06
21442,7.559111811042975e-06
13116,7.55844135151876e-06
35636,7.558076860340513e-06
30265,7.558076860340513e-06
13075,7.556843351459116e-06
28243,7.556438527547649e-06
29459,7.5532135727655675e-06
13560,7.551639416972398e-06
24785,7.54990505443695e-06
15794,7.549753759575286e-06
6294,7.548527047039473e-06
10819,7.546966504874103e-06
10244,7.546660683751515e-06
4751,7.546036423809488e-06
15041,7.545156355232289e-06
14271,7.544692064624681e-06
3748,7.539828340044562e-06
34673,7.5393556465812175e-06
3940,7.537317891082819e-06
25870,7.537147995150735e-06
15778,7.537103364560855e-06
13791,7.536218254672331e-06
15250,7.536036373515254e-06
21575,7.535256993832065e-06
25668,7.535012055914465e-06
40803,7.534379196518846e-06
17023,7.534118489040124e-06
6515,7.532743592745187e-06
19637,7.530734374516411e-06
8074,7.529751540743529e-06
3525,7.529285738615483e-06
19879,7.528367540201664e-06
4713,7.527790538259077e-06
10958,7.527373797568362e-06
14821,7.526475470310785e-06
6636,7.526326441317637e-06
17284,7.5262073730913995e-06
18935,7.525769045404422e-06
37874,7.525196970426059e-06
33340,7.525196970426057e-06
28589,7.525196970426057e-06
28118,7.525196970426057e-06
41847,7.523736076057442e-06
51088,7.523736076057442e-06
25702,7.523736076057442e-06
48803,7.523736076057442e-06
22490,7.523736076057442e-06
30559,7.523736076057442e-06
34824,7.523736076057442e-06
13000,7.523736076057442e-06
42208,7.523736076057442e-06
29846,7.523736076057442e-06
41063,7.523736076057442e-06
35173,7.523736076057442e-06
35335,7.523736076057442e-06
32612,7.523736076057442e-06
18007,7.523736076057442e-06
49403,7.523736076057442e-06
27860,7.523736076057442e-06
39583,7.523736076057442e-06
4413,7.523736076057442e-06
63688,7.523736076057442e-06
23326,7.523736076057442e-06
44954,7.523736076057442e-06
34233,7.523736076057442e-06
35855,7.523736076057442e-06
38403,7.523736076057442e-06
33492,7.523736076057442e-06
40642,7.523736076057442e-06
27355,7.523736076057442e-06
27962,7.523736076057442e-06
34102,7.523736076057442e-06
23105,7.523736076057442e-06
41319,7.523736076057442e-06
27418,7.523736076057442e-06
46550,7.523736076057442e-06
17749,7.523736076057442e-06
21441,7.523736076057442e-06
40651,7.523736076057442e-06
36557,7.523736076057442e-06
42533,7.523736076057442e-06
35389,7.523736076057442e-06
66164,7.523736076057442e-06
34043,7.523736076057442e-06
26900,7.523736076057442e-06
35391,7.523736076057442e-06
29916,7.523736076057442e-06
39942,7.523736076057442e-06
41937,7.523736076057442e-06
40719,7.523736076057442e-06
29349,7.523736076057442e-06
36007,7.523736076057442e-06
30851,7.523736076057442e-06
68705,7.523736076057442e-06
50300,7.523736076057442e-06
31264,7.523736076057442e-06
41720,7.523736076057442e-06
33585,7.523736076057442e-06
23509,7.523736076057442e-06
14950,7.523736076057442e-06
3228,7.523736076057442e-06
13806,7.523736076057442e-06
49954,7.523736076057442e-06
26689,7.523736076057442e-06
32107,7.523736076057442e-06
32823,7.523736076057442e-06
29937,7.523736076057442e-06
36120,7.523736076057442e-06
37354,7.523736076057442e-06
17775,7.523736076057442e-06
26066,7.523736076057442e-06
51411,7.523736076057442e-06
30027,7.523736076057442e-06
6459,7.523736076057442e-06
12927,7.523736076057442e-06
40323,7.523736076057442e-06
44200,7.523736076057442e-06
28043,7.523736076057442e-06
32073,7.523736076057442e-06
35796,7.523736076057442e-06
29646,7.523736076057442e-06
51595,7.523736076057442e-06
38952,7.523736076057442e-06
37425,7.523736076057442e-06
37707,7.523736076057442e-06
17769,7.523736076057442e-06
21049,7.523736076057442e-06
47128,7.523736076057442e-06
29134,7.523736076057442e-06
33287,7.523736076057442e-06
39083,7.523736076057442e-06
56843,7.523736076057442e-06
32525,7.523736076057442e-06
32523,7.523736076057442e-06
26210,7.523736076057442e-06
53843,7.523736076057442e-06
36444,7.523736076057442e-06
36398,7.523736076057442e-06
7292,7.523736076057442e-06
23124,7.523736076057442e-06
52713,7.523736076057442e-06
34342,7.523736076057442e-06
24882,7.523736076057442e-06
42677,7.523736076057442e-06
32455,7.523736076057442e-06
12362,7.523736076057442e-06
43415,7.523736076057442e-06
32425,7.523736076057442e-06
44875,7.523736076057442e-06
28121,7.523736076057442e-06
26758,7.523736076057442e-06
29178,7.523736076057442e-06
36999,7.523736076057442e-06
26560,7.523736076057442e-06
25356,7.523736076057442e-06
30955,7.523736076057442e-06
13803,7.523736076057442e-06
25229,7.523736076057442e-06
38312,7.523736076057442e-06
47960,7.523736076057442e-06
38961,7.523736076057442e-06
15946,7.523736076057442e-06
39798,7.523736076057442e-06
19008,7.523736076057442e-06
58348,7.523736076057442e-06
21032,7.523736076057442e-06
5888,7.523682486191072e-06
11754,7.5224506835915105e-06
30994,7.521428800861449e-06
15388,7.521428800861449e-06
30704,7.521428800861449e-06
16693,7.520869969644856e-06
8010,7.520644093662102e-06
17158,7.518588168397304e-06
15100,7.518354283493703e-06
25888,7.517703782656196e-06
18746,7.51769973935893e-06
23449,7.514641742263413e-06
8869,7.514614489016792e-06
25839,7.5139701438121295e-06
11072,7.513806205204091e-06
30978,7.513625217563569e-06
15161,7.512085472450383e-06
32156,7.511988067834419e-06
2871,7.511778226325001e-06
29974,7.5114077865150094e-06
16219,7.510422499955656e-06
10374,7.510119154251498e-06
10498,7.5098387687507885e-06
17214,7.509659417070836e-06
13201,7.509606365875844e-06
14441,7.509198181444973e-06
24841,7.509003037451759e-06
19687,7.507153937941188e-06
5851,7.506999251242666e-06
2622,7.506580993874036e-06
9308,7.505005135267017e-06
37445,7.504831919566902e-06
14852,7.504621037151478e-06
43102,7.504055497576e-06
53337,7.504055497576e-06
242,7.503817706549288e-06
22093,7.503449691490939e-06
3774,7.503133396463877e-06
5962,7.502491568599472e-06
21708,7.502391618323862e-06
16095,7.502333225946179e-06
38019,7.502312259136698e-06
21203,7.502126353410189e-06
24884,7.5011751557681005e-06
15057,7.5002928315419375e-06
6397,7.4995945541020544e-06
21383,7.499068604633715e-06
23415,7.497087228713164e-06
12317,7.496806440719007e-06
13574,7.496123754597708e-06
21094,7.496026656806281e-06
21834,7.496020509182628e-06
9805,7.493213556193934e-06
44549,7.492867925041772e-06
21314,7.4893943212455784e-06
30016,7.488966256495162e-06
18372,7.488852360062194e-06
24027,7.488694738736089e-06
27217,7.486890222593881e-06
4156,7.485376116190026e-06
27753,7.483088188031252e-06
18303,7.481973431230906e-06
14867,7.479642003459561e-06
11672,7.479477292716444e-06
9485,7.478891081520205e-06
24309,7.477022985620407e-06
18533,7.476949032862703e-06
54230,7.4769490328627e-06
7846,7.4758067537614385e-06
22912,7.475753046436423e-06
17831,7.47421195900884e-06
26811,7.473635341301438e-06
11719,7.473190827846617e-06
31553,7.4731298211244615e-06
31904,7.472798297585275e-06
37065,7.472798297585275e-06
8394,7.47268767523693e-06
9315,7.472019300120461e-06
13460,7.471458759430609e-06
30105,7.471329920111177e-06
19059,7.471245301641575e-06
23694,7.4712007129682135e-06
11409,7.47068022827051e-06
13118,7.470039056053372e-06
19226,7.4677574098334955e-06
36826,7.4667437686974024e-06
11349,7.465424041066455e-06
32457,7.4651102281702606e-06
9009,7.464369973787177e-06
10816,7.463892287381319e-06
6823,7.4634559841372195e-06
29331,7.463414474791085e-06
24242,7.4627238705319605e-06
20502,7.460860494540746e-06
11118,7.460663963132538e-06
31213,7.4597194578012005e-06
16942,7.459042610572508e-06
16859,7.455578371488117e-06
16326,7.454299378636478e-06
11210,7.454160980563503e-06
26063,7.4540740900776434e-06
4937,7.453572589839073e-06
17034,7.453441396956093e-06
19658,7.451971401225128e-06
26268,7.450496518186109e-06
14362,7.449589672387829e-06
13833,7.448634107878494e-06
8093,7.448634107878494e-06
39097,7.448634107878492e-06
44432,7.448634107878492e-06
43422,7.448634107878492e-06
30420,7.448634107878492e-06
41989,7.44863410787849e-06
24501,7.44863410787849e-06
24806,7.44863410787849e-06
51043,7.44863410787849e-06
29368,7.44863410787849e-06
60643,7.44863410787849e-06
59820,7.44863410787849e-06
23712,7.44863410787849e-06
18570,7.44863410787849e-06
53568,7.44863410787849e-06
41977,7.44863410787849e-06
41482,7.44863410787849e-06
40710,7.44863410787849e-06
55930,7.44863410787849e-06
33629,7.44863410787849e-06
2549,7.4486036568404065e-06
4573,7.448505628542e-06
33148,7.4479185901201815e-06
6792,7.446864910176714e-06
4580,7.445933823551433e-06
24550,7.445361560640623e-06
6605,7.444610490510417e-06
13742,7.444577623029296e-06
22421,7.44383203570977e-06
13167,7.4435783468125115e-06
9374,7.442301152343335e-06
5879,7.441543817265385e-06
7758,7.441238867813986e-06
11211,7.4408766763161295e-06
7284,7.439897850160118e-06
15443,7.4390649772733206e-06
24194,7.438874009721383e-06
16378,7.438783231775703e-06
19400,7.438541070428708e-06
18904,7.4381723800961835e-06
15426,7.437667830825698e-06
25978,7.437593508448002e-06
2337,7.437374054323035e-06
21384,7.435969144033362e-06
2371,7.43518271250234e-06
17837,7.434765958425945e-06
16473,7.434402926094052e-06
5377,7.434285076733467e-06
11803,7.4330383203901534e-06
13703,7.432327837409163e-06
29565,7.432102376820018e-06
38225,7.431767829448149e-06
31107,7.431646265867258e-06
35343,7.431646265867255e-06
13738,7.429894293496435e-06
25606,7.42989187554821e-06
29446,7.42989187554821e-06
27738,7.42989187554821e-06
21547,7.42989187554821e-06
43162,7.42989187554821e-06
28958,7.429891875548208e-06
34680,7.429891875548208e-06
38678,7.429891875548208e-06
24831,7.428809702634572e-06
29211,7.428809702634572e-06
24584,7.428809702634572e-06
27935,7.427731708437945e-06
4038,7.427700826078755e-06
28279,7.42725330074996e-06
23283,7.426401759339304e-06
14446,7.42581618752632e-06
15492,7.424806961036443e-06
12890,7.4246641982770265e-06
